last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
1693001332,23,73.4,5.6,9,250,WSW,1013,29.91,1.1,0.04,78,50,25.1,77.2,6,3,1,10.5,16.9
1693001333,21.2,70.2,2.5,4,342,NNW,1008,29.78,0,0,88,24,21.2,70.2,10,6,1,5.1,8.3
1693001334,25.5,77.9,3.6,5.8,329,NNW,1007,29.73,0,0,73,23,27.3,81.1,10,6,1,6.7,10.8
1693001335,22.1,71.8,2.7,4.3,219,SW,1008,29.75,0,0,86,20,24.6,76.3,10,6,1,5.6,9
1693001336,23.6,74.5,2.5,4,38,NE,1007,29.74,0,0,86,22,25.7,78.3,10,6,1,4.7,7.6
1693001337,23.8,74.8,2.9,4.7,263,W,1007,29.75,0,0,82,46,25.7,78.3,10,6,1,5.8,9.4
1693001338,23,73.4,2.2,3.6,308,NW,1008,29.75,0,0,79,43,25,77,10,6,1,3.4,5.4
1693001339,26.3,79.3,4.5,7.2,83,E,1005,29.66,0,0,78,11,28.8,83.8,10,6,1,8.9,14.4
1693001340,21.7,71.1,3.1,5,304,NW,1008,29.77,0,0,83,12,21.7,71.1,10,6,1,6.5,10.4
1693001341,27.4,81.3,5.8,9.4,261,W,1006,29.71,0,0,64,7,29.2,84.6,10,6,1,10.5,16.9
1693001342,26.1,79,3.1,5,304,NW,1007,29.74,0,0,71,46,28,82.4,10,6,1,5.4,8.6
1693001343,23.7,74.7,3.8,6.1,73,ENE,1005,29.68,0,0,72,5,25.5,77.9,10,6,1,8.1,13
1693001344,25.5,77.9,5.4,8.6,298,WNW,1008,29.78,1.1,0.04,68,82,27.1,80.8,9,5,1,8.1,13
1693001345,26.6,79.9,2.2,3.6,352,N,1007,29.73,0,0,70,46,28.6,83.5,10,6,1,3.6,5.8
1693001346,25.2,77.4,3.6,5.8,314,NW,1007,29.72,0,0,76,42,27.1,80.8,10,6,1,6.9,11.2
1693001347,23.8,74.8,2.9,4.7,263,W,1007,29.75,0,0,82,46,25.7,78.3,10,6,1,5.8,9.4
1693001348,23.8,74.8,2.9,4.7,263,W,1007,29.75,0,0,82,46,25.7,78.3,10,6,1,5.8,9.4
1693001349,24,75.2,3.6,5.8,347,NNW,1007,29.73,0,0,79,38,25.9,78.6,10,6,1,7.2,11.5
1693001350,25.4,77.7,2.2,3.6,318,NW,1006,29.72,0,0,73,47,27.3,81.1,10,6,1,4,6.5
1693001351,24.6,76.3,2.5,4,320,NW,1007,29.75,0,0,72,58,26.3,79.3,10,6,1,4.5,7.2
1693001352,26.6,79.9,2.2,3.6,352,N,1007,29.73,0,0,70,46,28.6,83.5,10,6,1,3.6,5.8
1693001353,25.2,77.4,3.6,5.8,314,NW,1007,29.72,0,0,76,42,27.1,80.8,10,6,1,6.9,11.2
1693001354,21,69.8,3.4,5.4,56,ENE,1007,29.73,0,0,84,11,21,69.8,10,6,1,6.9,11.2
1693001355,19.7,67.5,2.7,4.3,65,ENE,1008,29.78,0,0,89,10,19.7,67.5,10,6,1,5.6,9
1693001356,21.4,70.5,3.6,5.8,11,NNE,1007,29.74,0,0,87,8,21.4,70.5,10,6,1,7.6,12.2
1693001357,0.2,32.4,2.2,3.6,61,ENE,1018,30.06,0,0,84,12,0.2,32.4,10,6,1,3.8,6.1
1693001358,23.4,74.1,3.8,6.1,119,ESE,1005,29.69,0,0,85,4,25.5,77.9,10,6,1,8.1,13
1693001359,23,73.4,2.9,4.7,98,E,1006,29.7,0,0,85,5,25.2,77.4,10,6,1,6,9.7
1693001360,16.7,62.1,3.1,5,61,ENE,1009,29.8,0,0,91,40,16.7,62.1,10,6,1,6.5,10.4
